blockid,dist2mid,rlmid_emp,rlmid_the,session_id,MDHM,Date,jul_day,Time,hour,dur_hr,treatment,species,num_idv,obs,foraging,block,block_ns,platform_bearing,platform_distance,tide_dist,tide_ht,fish,block_fac,x,y
2N,90,131.84118131186463,141.9151498112135,T059,9_4_15_27,2020-09-04,41,15:27:00,15,0.5,ON,HS,2,AB,0,2,N,330,61,60,1.42,195,3,52.82754963085074,30.50000000000003
2N,90,131.84118131186463,141.9151498112135,T059,9_4_15_30,2020-09-04,41,15:30:00,15,0.5,ON,HS,2,AB,0,2,N,335,62,61,1.46,195,3,56.191082796272305,26.20233222792335
2N,90,131.84118131186463,141.9151498112135,T059,9_4_15_33,2020-09-04,41,15:33:00,15,0.5,ON,HS,2,AB,0,2,N,340,60,59,1.49,195,3,56.381557247154504,20.521208599540113
2N,90,131.84118131186463,141.9151498112135,T059,9_4_15_34,2020-09-04,41,15:34:00,15,0.5,ON,HS,1,AB,0,2,N,320,105,105,1.5,195,3,80.43466652749268,67.49269901708665
2N,90,131.84118131186463,141.9151498112135,T061,9_4_16_27,2020-09-04,41,16:27:00,16,0.5,ON,HS,1,AB,0,2,N,315,91,91,2.12,195,3,64.34671708797582,64.34671708797583
2N,90,131.84118131186463,141.9151498112135,T061,9_4_16_37,2020-09-04,41,16:37:00,16,0.5,ON,HS,1,AB,0,2,N,330,110,110,2.24,195,3,95.26279441628822,55.00000000000005
2N,90,131.84118131186463,141.9151498112135,T061,9_4_16_39,2020-09-04,41,16:39:00,16,0.5,ON,HS,1,AB,0,2,N,340,56,55,2.26,195,3,52.62278676401087,19.15312802623744
2N,90,131.84118131186463,141.9151498112135,T061,9_4_16_47,2020-09-04,41,16:47:00,16,0.5,ON,SL,1,AB,0,2,N,330,100,100,2.35,195,3,86.60254037844383,50.00000000000004
2N,90,131.84118131186463,141.9151498112135,T061,9_4_16_51,2020-09-04,41,16:51:00,16,0.5,ON,HS,1,AB,0,2,N,325,125,125,2.4,195,3,102.39400553612394,71.6970545438808
2N,90,131.84118131186463,141.9151498112135,T061,9_4_16_52,2020-09-04,41,16:52:00,16,0.5,ON,HS,1,AB,0,2,N,320,60,59,2.41,195,3,45.96266658713867,38.567256581192375
2N,90,131.84118131186463,141.9151498112135,T061,9_4_16_53,2020-09-04,41,16:53:00,16,0.5,ON,SL,1,AB,0,2,N,320,120,120,2.42,195,3,91.92533317427734,77.13451316238475
2N,90,131.84118131186463,141.9151498112135,T061,9_4_16_54,2020-09-04,41,16:54:00,16,0.5,ON,HS,3,AB,0,2,N,330,75,74,2.43,195,3,64.95190528383287,37.500000000000036
2N,90,131.84118131186463,141.9151498112135,T062,9_5_9_53,2020-09-05,42,09:53:00,9,0.5,ON,SL,1,AB,0,2,N,325,115,115,2.21,65,3,94.20248509323403,65.96129018037034
2N,90,131.84118131186463,141.9151498112135,T062,9_5_10_10,2020-09-05,42,10:10:00,10,0.5,ON,SL,1,AB,0,2,N,315,100,100,2.06,65,3,70.71067811865474,70.71067811865477
2N,90,131.84118131186463,141.9151498112135,C017,9_5_10_27,2020-09-05,42,10:27:00,10,0.5,OFF,HS,1,AB,0,2,N,320,54,53,1.91,65,3,41.366399928424805,34.71053092307314
2N,90,131.84118131186463,141.9151498112135,C017,9_5_10_28,2020-09-05,42,10:28:00,10,0.5,OFF,HS,1,AB,0,2,N,315,90,90,1.9,65,3,63.63961030678927,63.639610306789294
2N,90,131.84118131186463,141.9151498112135,C017,9_5_10_29,2020-09-05,42,10:29:00,10,0.5,OFF,SL,1,AB,0,2,N,340,72,71,1.89,65,3,67.65786869658541,24.625450319448134
2N,90,131.84118131186463,141.9151498112135,C017,9_5_10_34,2020-09-05,42,10:34:00,10,0.5,OFF,HS,1,AB,0,2,N,320,70,69,1.84,65,3,53.62311101832845,44.99513267805777
2N,90,131.84118131186463,141.9151498112135,C018,9_5_11_1,2020-09-05,42,11:01:00,11,0.5,OFF,HS,1,AB,0,2,N,305,64,63,1.59,65,3,36.70889192646695,52.425730834495475
2N,90,131.84118131186463,141.9151498112135,C018,9_5_11_15,2020-09-05,42,11:15:00,11,0.5,OFF,HS,1,AB,0,2,N,320,60,59,1.46,65,3,45.96266658713867,38.567256581192375
2N,90,131.84118131186463,141.9151498112135,C018,9_5_11_18,2020-09-05,42,11:18:00,11,0.5,OFF,HS,1,AB,0,2,N,325,67,66,1.44,65,3,54.883186967362434,38.42962123552011
2N,90,131.84118131186463,141.9151498112135,C018,9_5_11_20,2020-09-05,42,11:20:00,11,0.5,OFF,SL,1,AB,0,2,N,320,52,51,1.42,65,3,39.834311042186854,33.42495570370006
2N,90,131.84118131186463,141.9151498112135,C019,9_5_11_56,2020-09-05,42,11:56:00,11,0.5,OFF,SL,1,AB,0,2,N,330,68,68,1.11,65,3,58.889727457341806,34.00000000000003
2N,90,131.84118131186463,141.9151498112135,C019,9_5_12_2,2020-09-05,42,12:02:00,12,0.5,OFF,HS,1,AB,0,2,N,310,92,92,1.07,65,3,59.13646009116161,70.47608876694599
2N,90,131.84118131186463,141.9151498112135,C019,9_5_12_11,2020-09-05,42,12:11:00,12,0.5,OFF,SL,1,AB,0,2,N,330,61,61,1.01,65,3,52.82754963085074,30.50000000000003
2N,90,131.84118131186463,141.9151498112135,C019,9_5_12_12,2020-09-05,42,12:12:00,12,0.5,OFF,HS,1,AB,0,2,N,320,90,90,1,65,3,68.943999880708,57.850884871788566
2N,90,131.84118131186463,141.9151498112135,C020,9_5_13_3,2020-09-05,42,13:03:00,13,0.5,OFF,HS,2,AB,0,2,N,315,81,81,0.76,65,3,57.27564927611034,57.275649276110364
2N,90,131.84118131186463,141.9151498112135,C020,9_5_13_3,2020-09-05,42,13:03:00,13,0.5,OFF,SL,2,AB,0,2,N,315,81,81,0.76,65,3,57.27564927611034,57.275649276110364
2N,90,131.84118131186463,141.9151498112135,C020,9_5_13_19,2020-09-05,42,13:19:00,13,0.5,OFF,SL,1,AB,0,2,N,325,115,115,0.72,65,3,94.20248509323403,65.96129018037034
2N,90,131.84118131186463,141.9151498112135,C021,9_5_13_56,2020-09-05,42,13:56:00,13,0.5,OFF,HS,1,AB,0,2,N,330,61,61,0.75,65,3,52.82754963085074,30.50000000000003
2N,90,131.84118131186463,141.9151498112135,C021,9_5_14_4,2020-09-05,42,14:04:00,14,0.5,OFF,HS,1,AB,0,2,N,335,65,65,0.77,65,3,58.910006157382256,27.470187013145445
2N,90,131.84118131186463,141.9151498112135,C021,9_5_14_6,2020-09-05,42,14:06:00,14,0.5,OFF,HS,2,AB,0,2,N,320,69,69,0.78,65,3,52.85706657520947,44.35234506837123
2N,90,131.84118131186463,141.9151498112135,C021,9_5_14_9,2020-09-05,42,14:09:00,14,0.5,OFF,SL,1,AB,0,2,N,320,74,74,0.79,65,3,56.68728879080437,47.56628311680393
2N,90,131.84118131186463,141.9151498112135,C021,9_5_14_11,2020-09-05,42,14:11:00,14,0.5,OFF,HS,1,AB,0,2,N,320,70,70,0.8,65,3,53.62311101832845,44.99513267805777
2N,90,131.84118131186463,141.9151498112135,C021,9_5_14_12,2020-09-05,42,14:12:00,14,0.5,OFF,HS,1,AB,0,2,N,325,60,60,0.8,65,3,49.1491226573395,34.41458618106278
2N,90,131.84118131186463,141.9151498112135,C021,9_5_14_14,2020-09-05,42,14:14:00,14,0.5,OFF,SL,1,AB,0,2,N,330,56,55,0.81,65,3,48.49742261192855,28.000000000000025
2N,90,131.84118131186463,141.9151498112135,C021,9_5_14_16,2020-09-05,42,14:16:00,14,0.5,OFF,SL,1,AB,0,2,N,320,61,61,0.81,65,3,46.72871103025765,39.21004419087892
2N,90,131.84118131186463,141.9151498112135,C021,9_5_14_17,2020-09-05,42,14:17:00,14,0.5,OFF,HS,1,AB,0,2,N,320,70,70,0.82,65,3,53.62311101832845,44.99513267805777
2N,90,131.84118131186463,141.9151498112135,C021,9_5_14_18,2020-09-05,42,14:18:00,14,0.5,OFF,HS,1,AB,0,2,N,335,94,94,0.82,65,3,85.1929319814451,39.72611660362572
2N,90,131.84118131186463,141.9151498112135,C022,9_5_14_35,2020-09-05,42,14:35:00,14,0.5,OFF,HS,1,AB,0,2,N,325,68,68,0.91,65,3,55.702339011651425,39.003197671871156
2N,90,131.84118131186463,141.9151498112135,C022,9_5_14_38,2020-09-05,42,14:38:00,14,0.5,OFF,HS,1,AB,0,2,N,330,96,96,0.93,65,3,83.13843876330608,48.00000000000004
2N,90,131.84118131186463,141.9151498112135,C022,9_5_14_40,2020-09-05,42,14:40:00,14,0.5,OFF,SL,1,AB,0,2,N,320,79,79,0.94,65,3,60.51751100639925,50.780221165236625
2N,90,131.84118131186463,141.9151498112135,C022,9_5_14_43,2020-09-05,42,14:43:00,14,0.5,OFF,HS,1,AB,0,2,N,330,62,62,0.96,65,3,53.69357503463518,31.00000000000003
2N,90,131.84118131186463,141.9151498112135,C022,9_5_14_45,2020-09-05,42,14:45:00,14,0.5,OFF,HS,1,AB,0,2,N,330,87,87,0.97,65,3,75.34421012924614,43.500000000000036
2N,90,131.84118131186463,141.9151498112135,C022,9_5_14_47,2020-09-05,42,14:47:00,14,0.5,OFF,HS,1,AB,0,2,N,320,77,77,0.98,65,3,58.985422120161296,49.494645945863546
2N,90,131.84118131186463,141.9151498112135,C022,9_5_14_51,2020-09-05,42,14:51:00,14,0.5,OFF,HS,1,AB,0,2,N,315,117,117,1.01,65,3,82.73149339882605,82.73149339882607
2N,90,131.84118131186463,141.9151498112135,C022,9_5_14_53,2020-09-05,42,14:53:00,14,0.5,OFF,HS,1,AB,0,2,N,320,66,66,1.02,65,3,50.55893324585254,42.42398223931161
2N,90,131.84118131186463,141.9151498112135,C022,9_5_14_54,2020-09-05,42,14:54:00,14,0.5,OFF,SL,1,AB,0,2,N,335,88,88,1.03,65,3,79.75508525922521,37.19040703318153
2N,90,131.84118131186463,141.9151498112135,C022,9_5_14_59,2020-09-05,42,14:59:00,14,0.5,OFF,HS,1,AB,0,2,N,325,114,114,1.07,65,3,93.38333304894503,65.3877137440193
2N,90,131.84118131186463,141.9151498112135,C022,9_5_15_2,2020-09-05,42,15:02:00,15,0.5,OFF,HS,1,AB,0,2,N,325,76,76,1.09,65,3,62.25555536596336,43.591809162679525
2N,90,131.84118131186463,141.9151498112135,C022,9_5_15_5,2020-09-05,42,15:05:00,15,0.5,OFF,SL,1,AB,0,2,N,330,95,95,1.11,65,3,82.27241335952165,47.50000000000004
2N,90,131.84118131186463,141.9151498112135,C023,9_5_15_22,2020-09-05,42,15:22:00,15,0.5,OFF,HS,1,AB,0,2,N,315,84,84,1.25,65,3,59.39696961966999,59.39696961967
2N,90,131.84118131186463,141.9151498112135,C023,9_5_15_26,2020-09-05,42,15:26:00,15,0.5,OFF,HS,1,AB,0,2,N,320,65,64,1.29,65,3,49.792888802733565,41.78119462962507
2N,90,131.84118131186463,141.9151498112135,C023,9_5_15_30,2020-09-05,42,15:30:00,15,0.5,OFF,HS,2,AB,0,2,N,325,59,58,1.32,65,3,48.329970613050506,33.841009744711734
2N,90,131.84118131186463,141.9151498112135,C023,9_5_15_35,2020-09-05,42,15:35:00,15,0.5,OFF,HS,1,AB,0,2,N,320,76,76,1.37,65,3,58.21937767704232,48.85185833617701
2N,90,131.84118131186463,141.9151498112135,C023,9_5_15_50,2020-09-05,42,15:50:00,15,0.5,OFF,HS,2,AB,0,2,N,320,93,93,1.51,65,3,71.24213321006495,59.77924770084818
2N,90,131.84118131186463,141.9151498112135,T063,9_6_10_26,2020-09-06,43,10:26:00,10,0.5,ON,HS,1,LB,0,2,N,327,80,79,2.33,164,3,67.09364543563393,43.57112280120216
2N,90,131.84118131186463,141.9151498112135,T063,9_6_10_27,2020-09-06,43,10:27:00,10,0.5,ON,SL,1,LB,0,2,N,334,110,110,2.33,164,3,98.86734509290835,48.22082614679856
2N,90,131.84118131186463,141.9151498112135,T063,9_6_10_42,2020-09-06,43,10:42:00,10,0.5,ON,HS,1,LB,0,2,N,321,80,79,2.22,164,3,62.171676916557644,50.345631283987025
2N,90,131.84118131186463,141.9151498112135,T063,9_6_10_43,2020-09-06,43,10:43:00,10,0.5,ON,SL,1,LB,0,2,N,324,110,110,2.21,164,3,88.99186938124421,64.65637775217206
2N,90,131.84118131186463,141.9151498112135,T063,9_6_10_45,2020-09-06,43,10:45:00,10,0.5,ON,HS,1,LB,0,2,N,324,67,66,2.2,164,3,54.20413862312147,39.381611903595704
2N,90,131.84118131186463,141.9151498112135,T063,9_6_10_48,2020-09-06,43,10:48:00,10,0.5,ON,HS,1,LB,0,2,N,319,55,54,2.17,164,3,41.50902691225245,36.083246594477906
2N,90,131.84118131186463,141.9151498112135,T064,9_6_11_53,2020-09-06,43,11:53:00,11,0.5,ON,HS,1,LB,0,2,N,325,85,85,1.67,164,3,69.62792376456429,48.75399708983894
2N,90,131.84118131186463,141.9151498112135,T064,9_6_12_6,2020-09-06,43,12:06:00,12,0.5,ON,HS,1,LB,0,2,N,329,107,107,1.57,164,3,91.716901175126,55.10907401537583
2N,90,131.84118131186463,141.9151498112135,T064,9_6_12_11,2020-09-06,43,12:11:00,12,0.5,ON,HS,1,LB,0,2,N,322,57,56,1.54,164,3,44.916612955583155,35.09270409356252
2N,90,131.84118131186463,141.9151498112135,T065,9_6_12_31,2020-09-06,43,12:31:00,12,0.5,ON,HS,1,LB,0,2,N,319,81,81,1.4,164,3,61.13147599804452,53.1407813482311
2N,90,131.84118131186463,141.9151498112135,T065,9_6_12_33,2020-09-06,43,12:33:00,12,0.5,ON,HS,1,LB,0,2,N,325,61,60,1.39,164,3,49.96827470162849,34.98816261741383
2N,90,131.84118131186463,141.9151498112135,T065,9_6_12_35,2020-09-06,43,12:35:00,12,0.5,ON,HS,1,LB,0,2,N,327,102,102,1.38,164,3,85.54439793043325,55.553181571532754
2N,90,131.84118131186463,141.9151498112135,T065,9_6_12_50,2020-09-06,43,12:50:00,12,0.5,ON,HS,1,LB,0,2,N,311,71,71,1.28,164,3,46.580191058326,53.58438019581683
2N,90,131.84118131186463,141.9151498112135,T065,9_6_12_52,2020-09-06,43,12:52:00,12,0.5,ON,HS,1,LB,0,2,N,321,119,119,1.27,164,3,92.48036941337949,74.8891265349307
2N,90,131.84118131186463,141.9151498112135,T065,9_6_12_56,2020-09-06,43,12:56:00,12,0.5,ON,HS,1,LB,1,2,N,344,86,86,1.25,164,3,82.66850585069542,23.70481260026191
2N,90,131.84118131186463,141.9151498112135,T066,9_6_13_16,2020-09-06,43,13:16:00,13,0.5,ON,HS,1,LB,0,2,N,329,59,58,1.16,164,3,50.572870741424616,30.387246419693216
2N,90,131.84118131186463,141.9151498112135,T066,9_6_13_23,2020-09-06,43,13:23:00,13,0.5,ON,HS,1,LB,0,2,N,317,58,57,1.13,164,3,42.4185146939119,39.5559048836249
2N,90,131.84118131186463,141.9151498112135,T066,9_6_13_24,2020-09-06,43,13:24:00,13,0.5,ON,HS,1,LB,0,2,N,332,93,93,1.13,164,3,82.11412613588021,43.660855339087846
2N,90,131.84118131186463,141.9151498112135,T066,9_6_13_26,2020-09-06,43,13:26:00,13,0.5,ON,HS,1,LB,0,2,N,327,111,111,1.12,164,3,93.09243304194207,60.454932886668
2N,90,131.84118131186463,141.9151498112135,T066,9_6_13_35,2020-09-06,43,13:35:00,13,0.5,ON,HS,1,LB,0,2,N,325,74,74,1.1,164,3,60.61725127738538,42.44465628997743
2N,90,131.84118131186463,141.9151498112135,T067,9_6_13_49,2020-09-06,43,13:49:00,13,0.5,ON,HS,1,LB,1,2,N,327,63,63,1.07,164,3,52.83624578056172,34.3122592059467
2N,90,131.84118131186463,141.9151498112135,T067,9_6_13_53,2020-09-06,43,13:53:00,13,0.5,ON,HS,1,LB,1,2,N,301,118,118,1.06,164,3,60.774492839386376,101.14574148284926
2N,90,131.84118131186463,141.9151498112135,T067,9_6_13_56,2020-09-06,43,13:56:00,13,0.5,ON,HS,1,LB,0,2,N,337,55,54,1.06,164,3,50.62776693988422,21.490212066910065
2N,90,131.84118131186463,141.9151498112135,T067,9_6_13_59,2020-09-06,43,13:59:00,13,0.5,ON,HS,1,LB,0,2,N,329,86,86,1.06,164,3,73.71638786038164,44.29327444226469
2N,90,131.84118131186463,141.9151498112135,T067,9_6_14_3,2020-09-06,43,14:03:00,14,0.5,ON,HS,1,LB,0,2,N,317,75,75,1.05,164,3,54.8515276214378,51.14987700468737
2N,90,131.84118131186463,141.9151498112135,T067,9_6_14_10,2020-09-06,43,14:10:00,14,0.5,ON,HS,1,LB,0,2,N,328,92,92,1.05,164,3,78.02042484639118,48.75257230945486
2N,90,131.84118131186463,141.9151498112135,T068,9_6_14_26,2020-09-06,43,14:26:00,14,0.5,ON,HS,1,LB,0,2,N,322,63,63,1.07,164,3,49.64467747722349,38.786672945516464
2N,90,131.84118131186463,141.9151498112135,T068,9_6_14_29,2020-09-06,43,14:29:00,14,0.5,ON,HS,1,LB,0,2,N,331,63,63,1.07,164,3,55.10104154978194,30.54300607551922
2N,90,131.84118131186463,141.9151498112135,T068,9_6_14_41,2020-09-06,43,14:41:00,14,0.5,ON,HS,1,LB,0,2,N,328,74,74,1.1,164,3,62.755559115575515,39.21402555325717
2N,90,131.84118131186463,141.9151498112135,T069,9_6_15_2,2020-09-06,43,15:02:00,15,0.5,ON,HS,1,LB,0,2,N,323,56,55,1.18,164,3,44.7235885626484,33.7016412965147
2N,90,131.84118131186463,141.9151498112135,T069,9_6_15_13,2020-09-06,43,15:13:00,15,0.5,ON,HS,1,LB,0,2,N,317,55,54,1.23,164,3,40.224453589054384,37.5099098034374
2N,90,131.84118131186463,141.9151498112135,T070,9_7_10_12,2020-09-07,44,10:12:00,10,0.5,ON,HS,1,AC,0,2,N,331,89,88,2.68,181,3,77.84115393540623,43.14805620192398
2N,90,131.84118131186463,141.9151498112135,T070,9_7_10_14,2020-09-07,44,10:14:00,10,0.5,ON,HS,1,AC,0,2,N,334,95,95,2.67,181,3,85.38543439842084,41.64525894496239
2N,90,131.84118131186463,141.9151498112135,T070,9_7_10_25,2020-09-07,44,10:25:00,10,0.5,ON,HS,1,AC,0,2,N,314,67,66,2.63,181,3,46.54211082075282,48.19576662268963
2N,90,131.84118131186463,141.9151498112135,T070,9_7_10_31,2020-09-07,44,10:31:00,10,0.5,ON,HS,1,AC,0,2,N,310,112,112,2.6,181,3,71.99221228489239,85.79697762932555
2N,90,131.84118131186463,141.9151498112135,T070,9_7_10_33,2020-09-07,44,10:33:00,10,0.5,ON,HS,1,AC,0,2,N,321,103,103,2.59,181,3,80.04603403006797,64.82000027813329
2N,90,131.84118131186463,141.9151498112135,T071,9_7_11_3,2020-09-07,44,11:03:00,11,0.5,ON,HS,1,AC,0,2,N,316,121,121,2.44,181,3,87.04011584097675,84.05366282553871
2N,90,131.84118131186463,141.9151498112135,T071,9_7_11_10,2020-09-07,44,11:10:00,11,0.5,ON,HS,1,AC,0,2,N,311,117,117,2.4,181,3,76.75890639188933,88.30102088606435
2N,90,131.84118131186463,141.9151498112135,T071,9_7_11_17,2020-09-07,44,11:17:00,11,0.5,ON,HS,1,AC,0,2,N,321,75,74,2.36,181,3,58.28594710927279,47.199029328737836
2N,90,131.84118131186463,141.9151498112135,T073,9_7_12_28,2020-09-07,44,12:28:00,12,0.5,ON,HS,1,AC,0,2,N,318,95,95,1.93,181,3,70.59875842035245,63.56740760409152
2N,90,131.84118131186463,141.9151498112135,T073,9_7_12_32,2020-09-07,44,12:32:00,12,0.5,ON,HS,2,AC,0,2,N,321,111,111,1.9,181,3,86.26320172172373,69.854563406532
2N,90,131.84118131186463,141.9151498112135,T073,9_7_12_50,2020-09-07,44,12:50:00,12,0.5,ON,HS,1,AC,0,2,N,329,53,52,1.8,181,3,45.42986693721194,27.297017970232886
2N,90,131.84118131186463,141.9151498112135,T074,9_7_13_5,2020-09-07,44,13:05:00,13,0.5,ON,HS,1,AC,0,2,N,319,87,87,1.71,181,3,65.65973347938116,57.077135522174146
2N,90,131.84118131186463,141.9151498112135,T074,9_7_13_10,2020-09-07,44,13:10:00,13,0.5,ON,HS,2,AC,0,2,N,324,72,72,1.69,181,3,58.24922359499621,42.320538165058075
2N,90,131.84118131186463,141.9151498112135,T074,9_7_13_14,2020-09-07,44,13:14:00,13,0.5,ON,HS,1,AC,0,2,N,332,76,76,1.67,181,3,67.10401705727845,35.6798387717277
2N,90,131.84118131186463,141.9151498112135,T074,9_7_13_18,2020-09-07,44,13:18:00,13,0.5,ON,HS,1,AC,0,2,N,328,85,85,1.65,181,3,72.0840881732962,45.043137459822425
2N,90,131.84118131186463,141.9151498112135,T075,9_7_13_44,2020-09-07,44,13:44:00,13,0.5,ON,HS,1,AC,0,2,N,319,68,67,1.53,181,3,51.32025145514849,44.6120139713545
2N,90,131.84118131186463,141.9151498112135,T075,9_7_13_46,2020-09-07,44,13:46:00,13,0.5,ON,HS,1,AC,0,2,N,313,98,98,1.52,181,3,66.83583928612487,71.67266275867871
2N,90,131.84118131186463,141.9151498112135,T075,9_7_13_49,2020-09-07,44,13:49:00,13,0.5,ON,HS,1,AC,0,2,N,314,59,58,1.51,181,3,40.98484385708084,42.441048219980424
2N,90,131.84118131186463,141.9151498112135,T075,9_7_13_50,2020-09-07,44,13:50:00,13,0.5,ON,HS,1,AC,0,2,N,311,98,98,1.51,181,3,64.2937848410697,73.96153886183168
2N,90,131.84118131186463,141.9151498112135,T075,9_7_13_52,2020-09-07,44,13:52:00,13,0.5,ON,HS,1,AC,0,2,N,335,71,71,1.5,181,3,64.34785287960216,30.005896583589642
2N,90,131.84118131186463,141.9151498112135,T075,9_7_13_52,2020-09-07,44,13:52:00,13,0.5,ON,HS,1,AC,0,2,N,336,81,81,1.5,181,3,73.99718206905068,32.945668089139815
2N,90,131.84118131186463,141.9151498112135,T075,9_7_13_55,2020-09-07,44,13:55:00,13,0.5,ON,HS,1,AC,0,2,N,317,109,109,1.49,181,3,79.7175534764896,74.33782124681231
2N,90,131.84118131186463,141.9151498112135,T075,9_7_13_56,2020-09-07,44,13:56:00,13,0.5,ON,HS,1,AC,0,2,N,320,87,87,1.49,181,3,66.64586655135108,55.92252204272894
2N,90,131.84118131186463,141.9151498112135,T075,9_7_13_57,2020-09-07,44,13:57:00,13,0.5,ON,HS,1,AC,0,2,N,332,57,56,1.49,181,3,50.32801279295884,26.759879078795777
2N,90,131.84118131186463,141.9151498112135,T075,9_7_13_58,2020-09-07,44,13:58:00,13,0.5,ON,HS,1,AC,0,2,N,317,119,119,1.48,181,3,87.03109049268132,81.15780484743729
2N,90,131.84118131186463,141.9151498112135,T075,9_7_14_1,2020-09-07,44,14:01:00,14,0.5,ON,HS,1,AC,0,2,N,319,80,80,1.48,181,3,60.376766417821756,52.48472231924059
2N,90,131.84118131186463,141.9151498112135,T075,9_7_14_2,2020-09-07,44,14:02:00,14,0.5,ON,HS,1,AC,0,2,N,343,67,66,1.47,181,3,64.07241864952337,19.588904216423387
2N,90,131.84118131186463,141.9151498112135,T075,9_7_14_6,2020-09-07,44,14:06:00,14,0.5,ON,HS,1,AC,0,2,N,329,65,64,1.46,181,3,55.715874545637284,33.47747486915354
2N,90,131.84118131186463,141.9151498112135,T075,9_7_14_9,2020-09-07,44,14:09:00,14,0.5,ON,HS,1,AC,0,2,N,318,114,114,1.45,181,3,84.71851010442295,76.28088912490982
2N,90,131.84118131186463,141.9151498112135,T075,9_7_14_11,2020-09-07,44,14:11:00,14,0.5,ON,HS,1,AC,0,2,N,326,65,64,1.45,181,3,53.88744221607772,36.347538725598525
2N,90,131.84118131186463,141.9151498112135,T076,9_7_14_26,2020-09-07,44,14:26:00,14,0.5,ON,HS,1,AC,0,2,N,325,74,74,1.42,181,3,60.61725127738538,42.44465628997743
2N,90,131.84118131186463,141.9151498112135,T076,9_7_14_31,2020-09-07,44,14:31:00,14,0.5,ON,HS,1,AC,0,2,N,315,59,58,1.42,181,3,41.7193000900063,41.719300090006314
2N,90,131.84118131186463,141.9151498112135,T076,9_7_14_34,2020-09-07,44,14:34:00,14,0.5,ON,HS,1,AC,0,2,N,314,89,89,1.41,181,3,61.824594970850754,64.02124223013996
2N,90,131.84118131186463,141.9151498112135,T076,9_7_14_35,2020-09-07,44,14:35:00,14,0.5,ON,HS,1,AC,0,2,N,320,75,75,1.41,181,3,57.453333233923345,48.20907072649047
2N,90,131.84118131186463,141.9151498112135,T076,9_7_14_38,2020-09-07,44,14:38:00,14,0.5,ON,HS,1,AC,0,2,N,329,99,99,1.41,181,3,84.8595627695091,50.988769416095394
2N,90,131.84118131186463,141.9151498112135,T076,9_7_14_40,2020-09-07,44,14:40:00,14,0.5,ON,HS,1,AC,0,2,N,325,70,70,1.41,181,3,57.34064310022941,40.15035054457325
2N,90,131.84118131186463,141.9151498112135,T076,9_7_14_40,2020-09-07,44,14:40:00,14,0.5,ON,HS,1,AC,0,2,N,309,106,106,1.41,181,3,66.70796145128277,82.3774719144389
2N,90,131.84118131186463,141.9151498112135,T076,9_7_14_44,2020-09-07,44,14:44:00,14,0.5,ON,HS,1,AC,0,2,N,315,73,73,1.41,181,3,51.61879502661797,51.61879502661798
2N,90,131.84118131186463,141.9151498112135,T079,9_8_11_19,2020-09-08,45,11:19:00,11,0.5,ON,HS,1,AC,0,2,N,NA,103,103,2.63,314,3,NA,NA
2N,90,131.84118131186463,141.9151498112135,T079,9_8_11_21,2020-09-08,45,11:21:00,11,0.5,ON,HS,1,AC,0,2,N,347,69,68,2.62,314,3,67.23153447018123,15.521622749726708
2N,90,131.84118131186463,141.9151498112135,T079,9_8_11_26,2020-09-08,45,11:26:00,11,0.5,ON,HS,1,AC,0,2,N,328,78,77,2.6,314,3,66.14775150020121,41.33370261018999
2N,90,131.84118131186463,141.9151498112135,C025,9_9_9_48,2020-09-09,46,09:48:00,9,0.5,ON,HS,1,AMB,1,2,N,322,60,59,2.56,270,3,47.28064521640332,36.93968851953949
2N,90,131.84118131186463,141.9151498112135,C025,9_9_9_50,2020-09-09,46,09:50:00,9,0.5,ON,HS,1,AMB,0,2,N,324,115,115,2.57,270,3,93.03695435311894,67.59530401363442
2N,90,131.84118131186463,141.9151498112135,C025,9_9_9_57,2020-09-09,46,09:57:00,9,0.5,ON,HS,1,AMB,0,2,N,323,73,72,2.6,270,3,58.30039223345238,43.932496690099526
2N,90,131.84118131186463,141.9151498112135,C025,9_9_10_1,2020-09-09,46,10:01:00,10,0.5,ON,HS,1,AMB,0,2,N,311,65,64,2.61,270,3,42.64383688438296,49.056122714480196
2N,90,131.84118131186463,141.9151498112135,C025,9_9_10_15,2020-09-09,46,10:15:00,10,0.5,ON,HS,1,AMB,0,2,N,289,87,86,2.66,270,3,28.3244294377726,82.26011607714058
2N,90,131.84118131186463,141.9151498112135,C026,9_9_11_26,2020-09-09,46,11:26:00,11,0.5,OFF,HS,2,AMB,0,2,N,326,63,62,2.73,270,3,52.22936707096763,35.229152918657036
2N,90,131.84118131186463,141.9151498112135,C026,9_9_11_26,2020-09-09,46,11:26:00,11,0.5,OFF,SL,2,AMB,0,2,N,326,63,62,2.73,270,3,52.22936707096763,35.229152918657036
2N,90,131.84118131186463,141.9151498112135,C027,9_9_12_2,2020-09-09,46,12:02:00,12,0.5,OFF,HS,1,AB,0,2,N,315,63,62,2.69,270,3,44.54772721475249,44.547727214752506
2N,90,131.84118131186463,141.9151498112135,C027,9_9_12_12,2020-09-09,46,12:12:00,12,0.5,OFF,HS,1,AB,0,2,N,320,129,129,2.67,270,3,98.81973316234814,82.9196016495636
2N,90,131.84118131186463,141.9151498112135,C027,9_9_12_16,2020-09-09,46,12:16:00,12,0.5,OFF,HS,1,AB,0,2,N,315,63,62,2.66,270,3,44.54772721475249,44.547727214752506
